ticket_id,issue_category,priority,resolution_time,cost_per_hour,client_type,escalation_count,satisfaction_score,total_cost
29954,Account/Access,Medium,0.9605311515884166,60.0,Medium,0,4.6729605632882665,57.631869095305
29955,,Low,,60.0,Medium,0,4.978145889854249,43.406430986194586
29956,Network,Low,2.019192869357218,40.0,Small,0,4.836875582649284,80.76771477428872
29957,Software,Low,3.2496787990469964,40.0,Small,0,,129.98715196187985
29958,Account/Access,Medium,5.172636192662352,60.0,Medium,1,3.842076936015027,460.3581715597411
29959,Hardware,Medium,3.637643215140568,60.0,Medium,0,4.025488688897839,218.25859290843408
29960,Account/Access,Low,0.25,40.0,Small,0,4.943330886523135,10.0
29961,,Medium,1.057263582932387,40.0,Small,0,4.777597772042119,42.29054331729549
29962,,Low,,60.0,Medium,1,4.466964047498836,165.0
29963,Software,High,0.9685678003836348,40.0,Small,1,4.786523378205481,188.74271201534538
29964,Hardware,Medium,1.0609934216611197,90.0,Enterprise,0,,95.48940794950077
29965,,,3.3074710043091344,40.0,Small,0,4.214316568056182,132.29884017236537
29966,Account/Access,High,1.0687068802243374,40.0,Small,0,4.483164526170074,42.748275208973496
29967,Software,Medium,0.5768249147130625,40.0,Small,0,5.0,23.0729965885225
29968,Network,,,90.0,Enterprise,0,3.532876189405384,520.302610160458
29969,Software,,2.754630961364814,90.0,Enterprise,0,4.899187601128753,247.91678652283326
29970,Software,High,2.511788449078781,40.0,Small,2,3.6110772802028652,400.47153796315126
29971,Network,Medium,1.3348569538106536,60.0,Medium,0,4.7769945223735295,80.09141722863922
29972,Network,,4.374593006606319,60.0,Medium,1,4.214485716418801,412.47558039637914
29973,Hardware,Low,1.0913529287555277,40.0,Small,0,,43.65411715022111
29974,,Low,0.39127179172278753,60.0,Medium,0,,23.476307503367252
29975,Hardware,,4.29392817808112,90.0,Enterprise,0,4.531310820509394,386.4535360273008
29976,Hardware,High,,60.0,Medium,1,2.632671080137387,779.5386420767815
29977,Software,Medium,1.9638864890628775,40.0,Small,0,4.462125061734356,78.5554595625151
29978,Network,Low,3.8581300730407593,90.0,Enterprise,1,3.549224263757286,497.23170657366836
29979,Hardware,Medium,2.1587446020670202,90.0,Enterprise,1,4.074444742802101,344.2870141860318
29980,Hardware,,0.45207121010635193,40.0,Small,1,4.599317378880958,168.08284840425407
29981,Software,Critical,3.8256496527460304,40.0,Small,1,4.445446743203487,303.02598610984126
29982,,Low,2.341683938401535,40.0,Small,1,3.927545656727116,243.6673575360614
29983,,Medium,1.3523616529598033,90.0,Enterprise,0,4.78850067413289,121.7125487663823
29984,Network,Low,,60.0,Medium,0,,37.05526627015246
29985,,Low,1.365769023763507,40.0,Small,2,,354.63076095054026
29986,Hardware,High,2.435563835420374,40.0,Small,1,4.445748193929016,247.42255341681496
29987,Software,,0.4193175157123459,90.0,Enterprise,1,,187.73857641411112
29988,Software,Medium,,40.0,Small,1,,254.41625020281674
29989,Other,Low,,40.0,Small,0,4.5337008091075495,40.02917058585802
29990,Account/Access,Low,0.6851551689414677,40.0,Small,0,4.763724426764549,27.40620675765871
29991,Software,Low,1.436786509230978,60.0,Medium,1,4.714520587035192,236.20719055385868
29992,Other,,,60.0,Medium,0,3.9743505627946516,183.8831911053871
29993,,Medium,1.0806060731640585,40.0,Small,0,4.606105186892209,43.22424292656234
29994,Software,Low,1.059251499644786,90.0,Enterprise,0,5.0,95.33263496803073
29995,Other,Low,1.5804749306175525,40.0,Small,1,4.320343673002984,213.2189972247021
29996,Account/Access,,4.160092016181542,40.0,Small,0,,166.4036806472617
29997,Network,Low,,40.0,Small,1,4.751068451436951,174.75383980766713
29998,Network,Low,0.27484508212438585,40.0,Small,0,4.501764397968333,10.993803284975435
29999,Other,Low,0.9469461313751928,40.0,Small,0,4.813506270573399,37.87784525500771
30000,Hardware,Medium,,40.0,Small,1,4.931693749159138,206.960288842436
30001,Software,,0.2787363909554789,40.0,Small,0,4.928822638153967,11.149455638219157
30002,Software,,1.2390978030587099,90.0,Enterprise,0,4.132450237757321,111.51880227528389
30003,Other,Low,1.002083146724937,40.0,Small,0,4.963001363880306,40.08332586899748
30004,Hardware,Medium,1.7711925994980373,60.0,Medium,0,4.837452296917261,106.27155596988224
30005,Hardware,High,3.7701288922547986,60.0,Medium,1,4.751228948996889,376.20773353528796
30006,Software,Medium,,60.0,Medium,0,4.043453458161755,138.21165715665592
30007,Hardware,Medium,2.410343353507901,40.0,Small,0,,96.41373414031604
30008,,,3.610419696219429,40.0,Small,0,,144.41678784877718
30009,Software,Medium,2.3752143505060137,40.0,Small,0,3.911548547686052,95.00857402024054
30010,Account/Access,Critical,9.207350252264455,40.0,Small,0,,368.2940100905782
30011,Account/Access,Medium,1.1215010842322666,60.0,Medium,0,4.844236775147962,67.29006505393599
30012,,Low,1.8549506997803928,40.0,Small,2,4.7553640945824505,374.1980279912157
30013,,Low,1.4527878821082627,90.0,Enterprise,0,4.893999448229655,130.75090938974364
30014,Hardware,Medium,1.7924336538243477,90.0,Enterprise,2,,461.3190288441913
30015,Network,Medium,1.4594399566800889,60.0,Medium,0,4.323403952296225,87.56639740080533
30016,Network,High,3.6288128534072976,40.0,Small,2,4.125408450883029,445.15251413629187
30017,Software,High,6.069270418271541,40.0,Small,2,2.4140085059183893,542.7708167308617
30018,Hardware,High,,60.0,Medium,1,3.9612907534775395,404.66378191891715
30019,Network,Low,1.2610191481150888,40.0,Small,1,,200.44076592460357
30020,Network,,1.3515878587965469,40.0,Small,1,4.789129467848635,204.06351435186187
30021,Network,High,,60.0,Medium,1,2.562624522457992,711.1225939834449
30022,Software,Medium,,60.0,Medium,0,,94.02967994266272
30023,,High,5.703002146045942,60.0,Medium,0,4.014057759152322,342.1801287627565
30024,Other,High,1.948561609628763,40.0,Small,1,3.7886522852144475,227.94246438515052
30025,Hardware,Low,,90.0,Enterprise,0,4.667081758930031,84.28946966501063
30026,Other,Low,2.488135712326714,40.0,Small,0,4.392993303787296,99.52542849306855
30027,Account/Access,High,2.8511569991866486,60.0,Medium,0,4.518652558962164,171.0694199511989
30028,,Critical,2.2825684133741184,60.0,Medium,0,4.112310917602195,136.9541048024471
30029,Software,Medium,1.5144570756250249,90.0,Enterprise,0,4.518212787870097,136.30113680625223
30030,Account/Access,,,40.0,Small,0,5.0,35.552630221532254
30031,,Medium,1.7962178632976191,40.0,Small,0,,71.84871453190476
30032,Account/Access,High,2.0153984025101175,40.0,Small,1,4.386067764072242,230.6159361004047
30033,Account/Access,Low,1.633005626808317,40.0,Small,0,,65.32022507233268
30034,Software,High,0.6064732002621622,60.0,Medium,1,4.564513761943514,186.38839201572972
30035,Hardware,Low,3.7087073887489677,60.0,Medium,0,3.730751170678183,222.52244332493805
30036,Other,Critical,2.8646989669793927,40.0,Small,0,4.510125010569622,114.58795867917571
30037,Hardware,Medium,1.50040246605626,60.0,Medium,1,4.3262644691522905,240.02414796337558
30038,Software,,2.8551821272612856,40.0,Small,0,3.905316323051164,114.20728509045142
30039,Software,Low,,60.0,Medium,0,4.081573430709922,214.56887817090438
30040,Account/Access,Medium,2.69641895656399,40.0,Small,1,4.017969398343861,257.8567582625596
30041,Account/Access,Critical,2.0826756981790475,40.0,Small,2,4.521146894218996,383.3070279271619
30042,,High,2.8575897824149106,90.0,Enterprise,0,,257.18308041734196
30043,Hardware,Low,1.3324528605773096,40.0,Small,0,4.209213059363391,53.298114423092386
30044,Software,High,3.6845609378387025,60.0,Medium,2,4.318906580365145,521.0736562703221
30045,,,,40.0,Small,0,5.0,74.3769739817159
30046,Other,Low,1.5798569916939051,60.0,Medium,0,4.562978309228519,94.79141950163431
30047,Hardware,Low,0.6393471032894671,60.0,Medium,0,4.346687358996518,38.36082619736803
30048,Other,High,2.9893288267760187,40.0,Small,0,4.362610597286435,119.57315307104075
30049,Hardware,High,0.6985229714917723,60.0,Medium,0,5.0,41.91137828950634
30050,Account/Access,Medium,0.657294877534445,60.0,Medium,0,4.667416153854065,39.4376926520667
30051,Network,High,2.078239490800649,40.0,Small,0,4.552789545790645,83.12957963202595
30052,Account/Access,,0.658743826119137,40.0,Small,0,4.739970881921064,26.349753044765478
30053,Network,Low,2.4143149118392144,40.0,Small,0,4.162599490640448,96.57259647356858
30054,Account/Access,Low,3.418929318282686,40.0,Small,1,3.852318353484955,286.75717273130743
30055,,Low,1.4933341141568788,40.0,Small,0,4.59867304368653,59.73336456627515
30056,Software,High,,40.0,Small,2,4.168572333385344,432.380862800376
30057,Other,Low,2.8811945370676715,60.0,Medium,0,4.621754557465819,172.8716722240603
30058,Network,,,90.0,Enterprise,0,,576.6756933079947
30059,Software,Medium,0.7162029977453849,60.0,Medium,0,4.564036474450576,42.972179864723095
30060,Software,Medium,0.91963528528343,90.0,Enterprise,0,4.745434229255835,82.7671756755087
30061,Network,Medium,0.8944843541276851,40.0,Small,0,4.818656879831633,35.779374165107406
30062,Account/Access,Low,0.25,60.0,Medium,0,,15.0
30063,Account/Access,Low,1.8334858313647258,90.0,Enterprise,0,4.750215196535571,165.0137248228253
30064,Software,High,1.3128182903269323,40.0,Small,1,,202.51273161307728
30065,Network,High,,40.0,Small,0,4.013802134270123,176.05552645852558
30066,Hardware,Critical,,40.0,Small,1,,311.0776897179024
30067,Software,Medium,,40.0,Small,0,4.583281537420987,89.69093873042729
30068,Account/Access,Low,0.3438585894443952,40.0,Small,0,,13.754343577775806
30069,,Medium,3.1637623354007554,40.0,Small,0,,126.5504934160302
30070,Software,Low,0.5215027890303531,90.0,Enterprise,0,5.0,46.935251012731776
30071,Hardware,Low,1.2377930020759325,40.0,Small,0,4.159599619990998,49.5117200830373
30072,Hardware,,0.25,40.0,Small,0,4.979972723634875,10.0
30073,Hardware,Low,0.6581469463254994,60.0,Medium,0,4.8845524680979455,39.48881677952996
30074,Hardware,Medium,3.4720102487351747,60.0,Medium,1,4.393654386460755,358.3206149241105
30075,,High,,90.0,Enterprise,0,,245.6073174914737
30076,Other,Medium,0.896641992719986,60.0,Medium,1,4.8067900586451335,203.79851956319916
30077,Hardware,Medium,1.029208491219064,90.0,Enterprise,0,4.732715229243527,92.62876420971575
30078,,Medium,3.114546909410068,40.0,Small,0,3.682113217202846,124.58187637640272
30079,Network,High,5.696569800696371,60.0,Medium,1,,491.79418804178226
30080,Hardware,High,3.850813789821073,40.0,Small,0,4.0606566468638725,154.03255159284294
30081,Software,Medium,1.7406632559084705,40.0,Small,1,4.654228871321928,219.62653023633882
30082,Hardware,High,2.0557051635194545,90.0,Enterprise,0,3.7169029638002486,185.01346471675092
30083,,,1.3029106310477858,90.0,Enterprise,1,4.151591582633685,267.2619567943007
30084,Account/Access,High,1.7699036431417732,40.0,Small,0,4.56467081339152,70.79614572567093
30085,Software,Medium,1.4131057174801673,90.0,Enterprise,0,5.0,127.17951457321506
30086,Hardware,Medium,5.717809113093339,40.0,Small,1,3.5111183290716768,378.7123645237335
30087,,Medium,1.0207106568311337,40.0,Small,1,4.107980402084728,190.82842627324536
30088,Network,High,0.9399137735885751,40.0,Small,1,5.0,187.596550943543
30089,Hardware,Low,3.0532409150844178,60.0,Medium,0,,183.19445490506507
30090,Network,High,4.0174681512136505,60.0,Medium,1,4.088633666887328,391.04808907281904
30091,Network,,3.5777618027811404,90.0,Enterprise,0,4.310498624676817,321.99856225030265
30092,,High,,40.0,Small,1,3.7037173649546427,262.023550705531
30093,Hardware,High,2.996560244999295,40.0,Small,1,,269.86240979997183
30094,Software,,0.43394867376673885,40.0,Small,0,4.950750261522541,17.357946950669554
30095,,,1.6880108354740528,40.0,Small,0,4.436017082106112,67.52043341896211
30096,Account/Access,Medium,1.8925304363093394,40.0,Small,0,4.205492907422212,75.70121745237357
30097,,Low,0.6246687912209524,40.0,Small,0,5.0,24.986751648838098
30098,,Low,,90.0,Enterprise,0,4.394974762586984,132.72436511314848
30099,Hardware,,6.480339126079225,90.0,Enterprise,0,3.4483083491805653,583.2305213471302
30100,Network,Medium,1.389447789269707,60.0,Medium,0,,83.36686735618242
30101,Network,Medium,2.3096821546808837,90.0,Enterprise,0,4.631215911848084,207.87139392127952
30102,Account/Access,Low,,40.0,Small,0,,25.169780822167347
30103,Network,High,2.631149384976925,60.0,Medium,0,4.40799953311821,157.86896309861552
30104,Account/Access,Low,1.1959825094901824,40.0,Small,1,4.499226473577346,197.8393003796073
30105,Account/Access,Low,,60.0,Medium,1,4.652761460418309,239.7827392207208
30106,Software,Low,,60.0,Medium,0,4.549569109154016,143.3749830851535
30107,Hardware,High,4.117090518472845,90.0,Enterprise,0,,370.5381466625561
30108,,,0.365905914150866,90.0,Enterprise,0,,32.931532273577936
30109,Account/Access,Low,0.6383226703096085,60.0,Medium,0,5.0,38.29936021857651
30110,Other,High,1.428827327171074,90.0,Enterprise,1,4.612327885384819,278.59445944539664
30111,Software,Medium,2.0380709222178592,60.0,Medium,0,4.619239936340144,122.28425533307156
30112,Other,Low,,90.0,Enterprise,0,4.914083220059678,68.63337518276447
30113,Hardware,Low,4.529025797375397,60.0,Medium,1,4.227531875260901,421.7415478425238
30114,Network,High,,40.0,Small,1,4.364838172186938,285.5023460536205
30115,Software,High,2.293857175640864,40.0,Small,0,,91.75428702563457
30116,Hardware,Medium,,90.0,Enterprise,0,,346.1587193999807
30117,Hardware,High,0.8977899796083285,40.0,Small,1,,185.91159918433314
30118,Hardware,Low,,40.0,Small,1,4.634905200159091,187.04054406789885
30119,,,,60.0,Medium,0,4.568813246638138,146.3201440558492
30120,Other,High,4.393730860189013,40.0,Small,0,3.803021907689965,175.74923440756052
30121,Other,High,,90.0,Enterprise,1,3.7096076050279874,450.7266206438795
30122,Account/Access,High,3.2728916442451585,60.0,Medium,1,4.009136641833461,346.3734986547095
30123,Other,,,40.0,Small,1,4.676922323558503,246.36213089909907
30124,Account/Access,Medium,0.9458377746906712,60.0,Medium,0,4.65867196344931,56.75026648144027
30125,,Low,,60.0,Medium,1,,372.9913218677292
30126,,Medium,2.7416230124133136,40.0,Small,0,4.168304062244351,109.66492049653255
30127,,Medium,,60.0,Medium,0,4.706606048327265,122.25631520158565
30128,,Low,1.22691936575708,40.0,Small,0,4.60206981489511,49.076774630283204
30129,Software,Low,1.3525824415181598,40.0,Small,0,5.0,54.10329766072639
30130,,,0.7006083520931787,40.0,Small,0,4.841322000589971,28.024334083727148
30131,,Medium,4.778953270757551,60.0,Medium,1,3.5840242707166943,436.73719624545305
30132,Software,,0.7349989260938545,40.0,Small,1,,179.39995704375417
30133,Software,,4.8231666514629685,90.0,Enterprise,0,,434.0849986316672
30134,Account/Access,Medium,1.988886285090663,90.0,Enterprise,0,,178.99976565815967
30135,Network,Medium,5.355620832444599,40.0,Small,0,4.005268286906114,214.22483329778396
30136,Software,,,40.0,Small,0,4.11864392187707,48.79036793960087
30137,Network,High,1.6916365952533492,40.0,Small,1,4.548083878072685,217.66546381013399
30138,,Medium,3.0493849657264906,90.0,Enterprise,1,5.0,424.44464691538417
30139,Software,,0.6022305464713492,60.0,Medium,0,4.556648294947032,36.133832788280955
30140,Network,Low,2.693107573190687,40.0,Small,0,4.312609519317875,107.72430292762748
30141,Software,Medium,1.7666537686452963,40.0,Small,0,4.445977196467679,70.66615074581185
30142,Other,,5.869080413683989,60.0,Medium,0,3.8911634331957763,352.1448248210393
30143,Software,Low,2.136169924266562,40.0,Small,0,4.819749242581761,85.44679697066249
30144,Other,High,5.876379876811121,60.0,Medium,0,4.186941225423703,352.58279260866726
30145,,Critical,1.2063770971186158,40.0,Small,0,4.896691196695841,48.255083884744636
30146,Account/Access,Medium,1.4443095249638942,40.0,Small,0,3.6340511254302967,57.77238099855577
30147,Account/Access,High,2.5348893899248655,60.0,Medium,1,,302.0933633954919
30148,,Low,3.3754296065881935,40.0,Small,1,4.34106364627085,285.0171842635277
30149,Network,Low,0.7050269977726135,40.0,Small,0,5.0,28.20107991090454
30150,Network,High,5.959607674314409,40.0,Small,0,3.687892362457148,238.38430697257635
30151,Software,,0.25,40.0,Small,0,,10.0
30152,Software,Critical,2.402543325663831,90.0,Enterprise,2,,516.2288993097447
30153,Hardware,Medium,,40.0,Small,0,3.9969338500640967,173.59524168678203
30154,Account/Access,Critical,4.527591134393137,60.0,Medium,0,4.317588913774999,271.6554680635882
30155,Hardware,High,2.5699632951003997,90.0,Enterprise,0,4.575949706330436,231.29669655903598
30156,Network,Medium,0.33025739073295873,90.0,Enterprise,0,,29.723165165966286
30157,Hardware,High,7.999220791714351,60.0,Medium,1,2.194966487860542,629.9532475028611
30158,Hardware,Low,1.9908260842582555,60.0,Medium,3,,569.4495650554953
30159,,High,4.650070366809352,60.0,Medium,0,4.583707129918736,279.0042220085611
30160,,Medium,,40.0,Small,0,,25.087717008666615
30161,Software,,2.2414595760859917,90.0,Enterprise,0,4.066776945399286,201.73136184773924
30162,,Medium,1.3232381059086973,60.0,Medium,1,3.961773598331082,229.39428635452185
30163,,High,2.7249450170999783,60.0,Medium,1,4.095063880822576,313.49670102599873
30164,Software,Low,0.9838501799571401,60.0,Medium,0,5.0,59.03101079742841
30165,Hardware,,1.7130804878590629,40.0,Small,1,,218.5232195143625
30166,Software,Low,,60.0,Medium,0,4.546035768076287,82.30316865662827
30167,Hardware,High,,40.0,Small,0,4.382097871939089,139.25747266116994
30168,Hardware,,,60.0,Medium,0,4.3131656255984705,235.1178114751388
30169,Account/Access,Medium,2.547026181885464,40.0,Small,0,,101.88104727541855
30170,,Medium,1.819887398437376,60.0,Medium,1,4.2939761389914874,259.19324390624257
30171,Software,Medium,1.6638242511599501,40.0,Small,0,4.338323453660284,66.552970046398
30172,Other,Medium,2.3242010555246995,90.0,Enterprise,0,,209.17809499722296
30173,Network,High,,90.0,Enterprise,1,4.141728324626606,437.7440361679189
30174,Software,High,3.7852577435324863,90.0,Enterprise,0,4.266742688881681,340.67319691792375
30175,Software,High,2.6082627140167496,60.0,Medium,0,4.32920023878169,156.495762841005
30176,,Medium,1.5389952232486386,90.0,Enterprise,1,3.9845328692778024,288.50957009237743
